Date Time,load_all_real_time,elia_day_ahead
05/06/2016 22,8801.28,8903.2025
05/06/2016 23,8476.625,8584.645
06/06/2016 00,7874.365,8148.2
06/06/2016 01,7462.755,7763.635
06/06/2016 02,7230.9175,7699.905000000001
06/06/2016 03,7293.197499999999,7644.2375
06/06/2016 04,7322.1225,7917.032499999999
06/06/2016 05,7617.2775,8116.4349999999995
06/06/2016 06,8617.3875,8678.585
06/06/2016 07,9659.8525,9630.525000000001
06/06/2016 08,10396.99,10025.762499999999
06/06/2016 09,10779.092499999999,10627.84
06/06/2016 10,10863.047499999999,10839.49
06/06/2016 11,11019.994999999999,10852.545
06/06/2016 12,10891.127499999999,10729.835000000001
06/06/2016 13,10931.5025,10880.89
06/06/2016 14,10977.192500000001,11003.2175
06/06/2016 15,10867.09,10965.8675
06/06/2016 16,10904.119999999999,10976.825
06/06/2016 17,10875.74,10950.675000000001
06/06/2016 18,10771.3325,10564.045
06/06/2016 19,10435.449999999999,10338.952500000001
06/06/2016 20,10070.0425,10058.7925
06/06/2016 21,9742.5225,9830.994999999999
06/06/2016 22,9850.057499999999,9679.9475
06/06/2016 23,9369.2875,9377.05
07/06/2016 00,8563.140000000001,8576.3675
07/06/2016 01,8222.4175,8173.8099999999995
07/06/2016 02,7957.435,7923.0599999999995
07/06/2016 03,7995.1975,7866.9575
07/06/2016 04,8004.9975,7989.7
07/06/2016 05,8171.577499999999,8143.4400000000005
07/06/2016 06,8966.1,8725.585
07/06/2016 07,10021.335,9573.5775
07/06/2016 08,10594.89,10273.54
07/06/2016 09,10884.217499999999,10731.025
07/06/2016 10,11117.324999999999,10893.7075
07/06/2016 11,11210.557499999999,11026.1525
07/06/2016 12,11074.7575,10944.84
07/06/2016 13,11040.25,10958.337500000001
07/06/2016 14,11090.525000000001,10860.4675
07/06/2016 15,11094.835,10912.8925
07/06/2016 16,10891.5525,10950.13
07/06/2016 17,10799.565,10985.375
07/06/2016 18,10691.560000000001,10754.16
07/06/2016 19,10340.9,10334.1875
07/06/2016 20,9937.625,10069.760000000002
07/06/2016 21,9627.81,9760.1875
07/06/2016 22,9687.9075,9805.965
07/06/2016 23,9292.782500000001,9312.4225
08/06/2016 00,8620.6325,8568.42
08/06/2016 01,8221.3825,8228.9575
08/06/2016 02,7975.515,7911.1925
08/06/2016 03,7877.282499999999,7874.2375
08/06/2016 04,7956.6775,7884.3150000000005
08/06/2016 05,8136.255000000001,8058.8925
08/06/2016 06,8924.3025,8875.657500000001
08/06/2016 07,9913.89,9974.22
08/06/2016 08,10533.8625,10496.634999999998
08/06/2016 09,10825.7875,10863.3475
08/06/2016 10,11046.957499999999,10906.005000000001
08/06/2016 11,11332.064999999999,11190.2425
08/06/2016 12,11067.317500000001,10917.03
08/06/2016 13,10968.8575,11099.970000000001
08/06/2016 14,10820.56,11090.365
08/06/2016 15,10719.6075,10982.320000000002
08/06/2016 16,10524.1075,10701.9075
08/06/2016 17,10503.107499999998,10571.150000000001
08/06/2016 18,10302.3475,10420.5425
08/06/2016 19,9958.1475,10212.092499999999
08/06/2016 20,9557.7725,9714.015
08/06/2016 21,9298.8625,9486.2675
08/06/2016 22,9497.935,9713.74
08/06/2016 23,9157.835,9345.0325
09/06/2016 00,8534.55,8605.24
09/06/2016 01,8214.795,8141.985000000001
09/06/2016 02,7959.0425000000005,7919.7925
09/06/2016 03,7816.815,7882.57
09/06/2016 04,7862.0375,7970.4875
09/06/2016 05,8113.715,8139.719999999999
09/06/2016 06,8933.005,8980.900000000001
09/06/2016 07,9898.4,9939.2725
09/06/2016 08,10498.5625,10418.1675
09/06/2016 09,10755.5525,10696.1175
09/06/2016 10,10886.1375,10843.35
09/06/2016 11,11099.6775,11057.73
09/06/2016 12,10800.4525,10963.445000000002
09/06/2016 13,10779.560000000001,10743.45
09/06/2016 14,10646.6,10648.890000000001
09/06/2016 15,10479.945,10533.210000000001
09/06/2016 16,10395.9825,10378.0325
09/06/2016 17,10477.9575,10379.8325
09/06/2016 18,10307.76,10393.5575
09/06/2016 19,9963.022500000001,9940.46
09/06/2016 20,9655.085,9503.8925
09/06/2016 21,9465.630000000001,9352.039999999999
09/06/2016 22,9685.3625,9590.7775
09/06/2016 23,9311.645,9290.43
10/06/2016 00,8687.460000000001,8563.115
10/06/2016 01,8293.495,8279.36
10/06/2016 02,8017.950000000001,8012.6925
10/06/2016 03,7916.0525,7907.8075
10/06/2016 04,7965.889999999999,7953.1224999999995
10/06/2016 05,8100.8125,8213.357499999998
10/06/2016 06,8933.385,8803.912499999999
10/06/2016 07,9857.365,9677.935
10/06/2016 08,10466.3125,10226.157500000001
10/06/2016 09,10753.445,10588.115000000002
10/06/2016 10,10942.695,10708.09
10/06/2016 11,11006.165,10908.75
10/06/2016 12,10731.9975,10523.76
10/06/2016 13,10586.0625,10311.0425
10/06/2016 14,10402.79,10051.2225
10/06/2016 15,10374.247500000001,9904.535
10/06/2016 16,10358.25,9931.215
10/06/2016 17,10408.275,10060.085
10/06/2016 18,10103.4775,9744.36
10/06/2016 19,9836.01,9395.7925
10/06/2016 20,9535.25,9149.880000000001
10/06/2016 21,9431.455000000002,8974.85
10/06/2016 22,9612.6325,9342.44
10/06/2016 23,9172.56,8895.3825
11/06/2016 00,8572.1275,8079.7425
11/06/2016 01,8149.4475,7848.405000000001
11/06/2016 02,7776.585,7660.6175
11/06/2016 03,7719.5325,7503.99
11/06/2016 04,7660.67,7402.3725
11/06/2016 05,7407.2525000000005,7161.202499999999
11/06/2016 06,7684.25,7427.5425
11/06/2016 07,8101.43,7912.5325
11/06/2016 08,8781.0325,8563.095
11/06/2016 09,9323.760000000002,9063.32
11/06/2016 10,9552.6075,9333.6525
11/06/2016 11,9666.3,9416.6575
11/06/2016 12,9623.8725,9314.94
11/06/2016 13,9489.23,9104.5875
11/06/2016 14,9329.657500000001,9014.73
11/06/2016 15,9172.5975,8973.775
11/06/2016 16,9186.734999999999,8872.065
11/06/2016 17,9218.4725,9059.22
11/06/2016 18,9262.415,8963.279999999999
11/06/2016 19,9113.3175,8950.175000000001
11/06/2016 20,8911.135,8692.369999999999
11/06/2016 21,8770.177500000002,8453.175000000001
11/06/2016 22,8856.5175,8560.814999999999
11/06/2016 23,8555.875,8227.9125
12/06/2016 00,8020.9400000000005,7837.8575
12/06/2016 01,7653.99,7583.755
12/06/2016 02,7412.0825,7189.922500000001
12/06/2016 03,7286.55,7082.24
12/06/2016 04,7204.2074999999995,7174.835000000001
12/06/2016 05,7050.0475,6989.05
12/06/2016 06,7153.64,7006.9125
12/06/2016 07,7478.0175,7418.85
12/06/2016 08,8038.389999999999,7821.14
12/06/2016 09,8531.095000000001,8408.095000000001
12/06/2016 10,8838.4275,8821.442500000001
12/06/2016 11,9061.1475,9068.642500000002
12/06/2016 12,9116.7975,8942.282500000001
12/06/2016 13,8875.477499999999,8614.2775
12/06/2016 14,8561.4675,8564.900000000001
12/06/2016 15,8460.78,8523.9275
12/06/2016 16,8458.035,8592.3775
12/06/2016 17,8792.45,8578.2125
12/06/2016 18,8909.6475,8877.57
12/06/2016 19,8961.44,8868.967499999999
12/06/2016 20,8937.314999999999,8874.9225
12/06/2016 21,8785.5225,8766.662499999999
12/06/2016 22,8948.35,8594.9375
12/06/2016 23,8482.6725,8466.665
13/06/2016 00,7928.617499999999,7931.4575
13/06/2016 01,7642.625,7475.63
13/06/2016 02,7373.8025,7343.429999999999
13/06/2016 03,7451.442499999999,7311.9974999999995
13/06/2016 04,7514.16,7277.4875
13/06/2016 05,7838.235000000001,7535.235
13/06/2016 06,8679.9625,8534.1775
13/06/2016 07,9752.765,9404.6075
13/06/2016 08,10392.215,10137.55
13/06/2016 09,10831.5875,10417.3825
13/06/2016 10,10931.9975,10547.305
13/06/2016 11,11128.025,10576.735
13/06/2016 12,10867.3775,10521.282500000001
13/06/2016 13,10770.73,10711.02
13/06/2016 14,10622.9725,10712.8225
13/06/2016 15,10459.875,10509.14
13/06/2016 16,10404.095000000001,10284.6675
13/06/2016 17,10503.2925,10249.474999999999
13/06/2016 18,10495.029999999999,10199.3525
13/06/2016 19,10102.195,10002.395
13/06/2016 20,9737.2225,9601.9225
13/06/2016 21,9382.93,9220.125
13/06/2016 22,9550.04,9282.537500000002
13/06/2016 23,9383.7225,8869.3025
14/06/2016 00,8690.4075,8407.7025
14/06/2016 01,8208.5675,8265.2225
14/06/2016 02,7918.2075,7867.2325
14/06/2016 03,7845.475,7819.702499999999
14/06/2016 04,8017.089999999999,7860.855
14/06/2016 05,8252.7825,8188.477500000001
14/06/2016 06,9129.1675,8859.4425
14/06/2016 07,10056.525,9906.365
14/06/2016 08,10555.3275,10261.939999999999
14/06/2016 09,10887.705,10574.1175
14/06/2016 10,11036.3575,10907.485
14/06/2016 11,11277.330000000002,11019.7775
14/06/2016 12,11151.06,10811.0475
14/06/2016 13,11044.95,10720.84
14/06/2016 14,10810.4725,10583.04
14/06/2016 15,10710.935000000001,10628.92
14/06/2016 16,10574.442500000001,10485.7375
14/06/2016 17,10811.182499999999,10440.185000000001
14/06/2016 18,10685.98,10416.45
14/06/2016 19,10274.192500000001,10141.404999999999
14/06/2016 20,9887.372500000001,9804.3825
14/06/2016 21,9620.54,9481.377499999999
14/06/2016 22,9775.2425,9670.407500000001
14/06/2016 23,9387.855,9369.725
15/06/2016 00,8691.2225,8668.835
15/06/2016 01,8393.1525,8173.895
15/06/2016 02,8117.7625,8027.5175
15/06/2016 03,7992.4275,7905.9475
15/06/2016 04,8072.264999999999,8014.205
15/06/2016 05,8302.865,8111.74
15/06/2016 06,9083.515,8965.955
15/06/2016 07,10030.102499999999,9681.6425
15/06/2016 08,10695.5475,10204.96
15/06/2016 09,11032.7925,10731.65
15/06/2016 10,11144.4275,10787.612500000001
15/06/2016 11,11291.25,11014.205
15/06/2016 12,11149.4375,10742.287499999999
15/06/2016 13,10991.662499999999,10864.7575
15/06/2016 14,10880.9425,10722.145
15/06/2016 15,10931.507500000002,10495.3825
15/06/2016 16,10809.689999999999,10223.3575
15/06/2016 17,10749.3725,10430.2775
15/06/2016 18,10635.6025,10354.0075
15/06/2016 19,10244.795,10007.8575
15/06/2016 20,9986.28,9545.762499999999
15/06/2016 21,9748.380000000001,9532.362500000001
15/06/2016 22,9803.135,9664.837500000001
15/06/2016 23,9507.6925,9186.5475
16/06/2016 00,8807.54,8603.385
16/06/2016 01,8311.275,8147.3675
16/06/2016 02,8042.12,7775.9675
16/06/2016 03,7970.9025,7707.4975
16/06/2016 04,8145.095,7867.12
16/06/2016 05,8313.314999999999,8143.5575
16/06/2016 06,9082.337500000001,8817.5775
16/06/2016 07,10211.467499999999,9616.175
16/06/2016 08,10635.86,10280.785
16/06/2016 09,10945.2,10476.0525
16/06/2016 10,11000.032500000001,10537.0625
16/06/2016 11,11236.872500000001,10816.7175
16/06/2016 12,11070.2825,10740.5975
16/06/2016 13,11057.405,10553.619999999999
16/06/2016 14,10915.82,10585.130000000001
16/06/2016 15,10883.4175,10432.5275
16/06/2016 16,10824.5275,10388.3675
16/06/2016 17,10863.7275,10492.8375
16/06/2016 18,10821.5825,10394.7925
16/06/2016 19,10411.365000000002,10082.515
16/06/2016 20,10028.494999999999,9721.1175
16/06/2016 21,9722.035,9430.8625
16/06/2016 22,9763.4275,9472.4075
16/06/2016 23,9516.4475,9143.570000000002
17/06/2016 00,8780.455000000002,8518.845
17/06/2016 01,8424.1275,8065.35
17/06/2016 02,8190.39,7959.077499999999
17/06/2016 03,8086.1025,7884.797500000001
17/06/2016 04,8155.6825,7843.16
17/06/2016 05,8385.592499999999,8044.9574999999995
17/06/2016 06,9143.68,8818.289999999999
17/06/2016 07,10107.1675,9704.625
17/06/2016 08,10606.7225,10156.41
17/06/2016 09,10897.0725,10464.8575
17/06/2016 10,11004.202500000001,10636.665
17/06/2016 11,11240.994999999999,10750.442500000001
17/06/2016 12,11091.122500000001,10604.59
17/06/2016 13,10935.6225,10529.995
17/06/2016 14,10777.44,10521.3325
17/06/2016 15,10609.557499999999,10272.262499999999
17/06/2016 16,10608.4475,10256.5975
17/06/2016 17,10518.2325,10267.22
17/06/2016 18,10403.2825,9850.79
17/06/2016 19,9953.512499999999,9631.8675
17/06/2016 20,9595.119999999999,9306.715
17/06/2016 21,9355.16,9050.8475
17/06/2016 22,9502.6075,9206.432499999999
17/06/2016 23,9184.0475,8865.914999999999
18/06/2016 00,8514.24,8295.027499999998
18/06/2016 01,8093.147500000001,7931.875
18/06/2016 02,7814.4974999999995,7559.9725
18/06/2016 03,7704.807500000001,7450.91
18/06/2016 04,7617.9575,7386.737500000001
18/06/2016 05,7384.322499999999,7228.1625
18/06/2016 06,7632.8475,7423.0199999999995
18/06/2016 07,8230.3275,7837.8724999999995
18/06/2016 08,8786.2425,8539.125
18/06/2016 09,9404.9225,9014.8975
18/06/2016 10,9615.1725,9425.6425
18/06/2016 11,9801.4425,9622.885
18/06/2016 12,9826.2725,9713.0725
18/06/2016 13,9529.585,9414.6175
18/06/2016 14,9316.0575,9262.307499999999
18/06/2016 15,9087.175,8889.365
18/06/2016 16,8955.915,8904.154999999999
18/06/2016 17,9127.52,8798.505000000001
18/06/2016 18,9169.79,9099.0075
18/06/2016 19,9058.9875,8675.7225
18/06/2016 20,8778.6825,8480.529999999999
18/06/2016 21,8666.02,8378.4825
18/06/2016 22,8719.5925,8652.795
18/06/2016 23,8467.07,8412.977499999999
19/06/2016 00,8017.16,7857.3875
19/06/2016 01,7606.2725,7545.4875
19/06/2016 02,7373.63,7259.0175
19/06/2016 03,7205.0425,7113.629999999999
19/06/2016 04,7125.29,6946.724999999999
19/06/2016 05,7018.955,6882.09
19/06/2016 06,7155.1275,6904.0625
19/06/2016 07,7492.965,7343.8575
19/06/2016 08,7980.714999999999,7790.4974999999995
19/06/2016 09,8538.602499999999,8459.0975
19/06/2016 10,8823.3725,8766.38
19/06/2016 11,9172.49,9002.8275
19/06/2016 12,9193.5475,9067.150000000001
19/06/2016 13,8771.4025,8847.322499999998
19/06/2016 14,8592.185000000001,8507.645
19/06/2016 15,8361.279999999999,8317.779999999999
19/06/2016 16,8373.415,8276.75
19/06/2016 17,8625.79,8563.752499999999
19/06/2016 18,8809.7525,8483.872500000001
19/06/2016 19,8828.4925,8629.95
19/06/2016 20,8794.02,8737.2325
19/06/2016 21,8663.037499999999,8766.425
19/06/2016 22,8797.645,8542.825
19/06/2016 23,8485.6875,8347.377499999999
20/06/2016 00,7905.867499999999,7979.737499999999
20/06/2016 01,7595.7275,7519.2225
20/06/2016 02,7399.1675000000005,7253.745000000001
20/06/2016 03,7414.745,7188.1825
20/06/2016 04,7500.202499999999,7358.870000000001
20/06/2016 05,7803.3775000000005,7727.62
20/06/2016 06,8738.7225,8531.8025
20/06/2016 07,9791.4,9540.872500000001
20/06/2016 08,10468.415,10238.8975
20/06/2016 09,10848.997500000001,10705.2575
20/06/2016 10,11058.112500000003,10704.2125
20/06/2016 11,11203.445,11016.26
20/06/2016 12,10987.1825,10754.035
20/06/2016 13,11016.8825,10848.150000000001
20/06/2016 14,10847.52,10786.4375
20/06/2016 15,10763.4375,10482.912499999999
20/06/2016 16,10831.2225,10559.907500000001
20/06/2016 17,10958.4025,10615.435
20/06/2016 18,10792.6725,10621.79
20/06/2016 19,10402.76,10262.665
20/06/2016 20,10012.295,9849.54
20/06/2016 21,9649.3175,9408.015
20/06/2016 22,9707.87,9530.377499999999
20/06/2016 23,9340.135,9352.19
21/06/2016 00,8739.945,8590.125
21/06/2016 01,8374.52,8153.2474999999995
21/06/2016 02,8241.015,7957.1975
21/06/2016 03,8133.1425,7893.9375
21/06/2016 04,8185.9925,8135.96
21/06/2016 05,8404.07,8204.9475
21/06/2016 06,9284.2075,9112.625
21/06/2016 07,10285.51,10094.51
21/06/2016 08,10837.6975,10614.14
21/06/2016 09,11274.864999999998,10874.5325
21/06/2016 10,11370.529999999999,11232.2375
21/06/2016 11,11529.357500000002,11189.737500000001
21/06/2016 12,11286.2525,10948.177500000002
21/06/2016 13,11189.080000000002,10943.282500000001
21/06/2016 14,11067.42,10882.7725
21/06/2016 15,10992.749999999998,10891.73
21/06/2016 16,10925.805,10782.8325
21/06/2016 17,10915.595,10826.087500000001
21/06/2016 18,10794.414999999999,10472.78
21/06/2016 19,10448.689999999999,10140.4
21/06/2016 20,10066.630000000001,9816.88
21/06/2016 21,9767.929999999998,9513.1525
21/06/2016 22,9906.017500000002,9609.710000000001
21/06/2016 23,9508.462500000001,9363.7625
22/06/2016 00,8858.5,8655.1775
22/06/2016 01,8409.592499999999,8352.9575
22/06/2016 02,8084.26,8058.71
22/06/2016 03,8071.595,7948.5325
22/06/2016 04,8092.557500000001,8097.955
22/06/2016 05,8179.9974999999995,8266.075
22/06/2016 06,9031.240000000002,8908.9475
22/06/2016 07,10086.662499999999,9799.585
22/06/2016 08,10720.735,10440.2875
22/06/2016 09,10955.664999999999,10842.805
22/06/2016 10,11047.095,10910.039999999999
22/06/2016 11,11315.547499999999,11088.255000000001
22/06/2016 12,11129.5125,10953.932499999999
22/06/2016 13,11108.1825,11070.914999999999
22/06/2016 14,10998.317500000001,10964.6275
22/06/2016 15,10946.2425,10766.1725
22/06/2016 16,10807.9325,10617.2225
22/06/2016 17,10764.7875,10504.5975
22/06/2016 18,10583.384999999998,10505.3425
22/06/2016 19,10174.062500000002,10197.77
22/06/2016 20,9715.130000000001,9744.43
22/06/2016 21,9306.3575,9405.2125
22/06/2016 22,9486.282500000001,9468.085
22/06/2016 23,9294.6125,9111.03
23/06/2016 00,8642.7,8512.035
23/06/2016 01,8175.235,8100.6475
23/06/2016 02,7882.495,7722.267500000001
23/06/2016 03,7771.96,7742.63
23/06/2016 04,7808.31,7655.0425000000005
23/06/2016 05,7987.375000000001,7836.265
23/06/2016 06,8804.5925,8686.079999999998
23/06/2016 07,9903.8225,9583.255000000001
23/06/2016 08,10565.060000000001,10228.782500000001
23/06/2016 09,10967.9175,10799.564999999999
23/06/2016 10,11174.7325,10821.427500000002
23/06/2016 11,11342.525,11248.087500000001
23/06/2016 12,11070.65,10870.825
23/06/2016 13,11126.0075,10752.68
23/06/2016 14,11119.5075,10777.56
23/06/2016 15,11067.449999999999,10893.5775
23/06/2016 16,11019.6325,11040.742500000002
23/06/2016 17,10985.6875,10909.509999999998
23/06/2016 18,10716.035,10735.415
23/06/2016 19,10412.5975,10281.067500000001
23/06/2016 20,10032.52,9815.487500000001
23/06/2016 21,9375.5675,9586.08
23/06/2016 22,9371.165,9343.805
23/06/2016 23,9046.97,9043.74
24/06/2016 00,8496.8325,8390.685000000001
24/06/2016 01,8102.5975,8002.905000000001
24/06/2016 02,7859.360000000001,7724.405
24/06/2016 03,7715.4875,7632.592500000001
24/06/2016 04,7747.1125,7698.360000000001
24/06/2016 05,7763.342499999999,7921.2075
24/06/2016 06,8439.76,8458.8325
24/06/2016 07,9295.5325,9349.06
24/06/2016 08,9936.73,9920.6175
24/06/2016 09,10342.0725,10307.2025
24/06/2016 10,10531.199999999999,10522.525000000001
24/06/2016 11,10676.31,10460.0275
24/06/2016 12,10469.2225,10302.057499999999
24/06/2016 13,10302.2375,10278.432499999999
24/06/2016 14,10125.022500000001,10202.525
24/06/2016 15,9863.195000000002,10116.34
24/06/2016 16,9723.9025,9952.814999999999
24/06/2016 17,9701.425,9887.4725
24/06/2016 18,9443.7075,9555.1325
24/06/2016 19,9036.8275,9139.5475
24/06/2016 20,8671.84,8810.905
24/06/2016 21,8429.0025,8507.657500000001
24/06/2016 22,8675.675,8760.895
24/06/2016 23,8504.134999999998,8414.43
25/06/2016 00,7931.889999999999,7966.085
25/06/2016 01,7545.5275,7585.92
25/06/2016 02,7245.172500000001,7212.6425
25/06/2016 03,7075.6175,7109.852500000001
25/06/2016 04,7038.244999999999,6931.23
25/06/2016 05,6921.9375,6787.995
25/06/2016 06,7156.25,7007.7699999999995
25/06/2016 07,7668.2075,7552.7475
25/06/2016 08,8262.3125,8191.240000000001
25/06/2016 09,8848.935000000001,8736.315
25/06/2016 10,9045.0075,8982.135
25/06/2016 11,9271.300000000001,9186.805
25/06/2016 12,9234.02,9228.905
25/06/2016 13,9032.01,8948.7925
25/06/2016 14,8894.805,8748.5475
25/06/2016 15,8786.6225,8559.7975
25/06/2016 16,8661.5925,8526.62
25/06/2016 17,8649.71,8582.48
25/06/2016 18,8651.445,8486.84
25/06/2016 19,8473.462500000001,8408.565
25/06/2016 20,8340.92,8308.6225
25/06/2016 21,8171.175000000001,8226.92
25/06/2016 22,8268.275,8164.8125
25/06/2016 23,8160.775,8022.58
26/06/2016 00,7666.355,7726.025
26/06/2016 01,7218.77,7091.99
26/06/2016 02,6935.005,6740.092500000001
26/06/2016 03,6797.48,6572.7425
26/06/2016 04,6732.38,6706.1675
26/06/2016 05,6566.4575,6509.9425
26/06/2016 06,6657.5225,6559.825
26/06/2016 07,7089.235,6876.4
26/06/2016 08,7583.4375,7491.6925
26/06/2016 09,8085.9275,7918.75
26/06/2016 10,8394.91,8213.6525
26/06/2016 11,8553.710000000001,8671.109999999999
26/06/2016 12,8655.185,8404.385
26/06/2016 13,8527.002499999999,8408.815
26/06/2016 14,8454.475,8266.2425
26/06/2016 15,8294.875,7902.289999999999
26/06/2016 16,8159.022500000001,7782.845000000001
26/06/2016 17,8406.9375,8016.0575
26/06/2016 18,8479.5,8480.735
26/06/2016 19,8534.005000000001,8458.84
26/06/2016 20,8458.067500000001,8353.0175
26/06/2016 21,8256.772500000001,8068.8525
26/06/2016 22,8380.625,7909.275
26/06/2016 23,8232.327500000001,7999.257499999999
27/06/2016 00,7677.6925,7609.2875
27/06/2016 01,7325.0025,7206.125
27/06/2016 02,7068.57,6991.8175
27/06/2016 03,7039.91,7028.07
27/06/2016 04,7144.63,6983.3525
27/06/2016 05,7452.9725,7287.4725
27/06/2016 06,8302.8475,8209.8125
27/06/2016 07,9320.02,9231.155
27/06/2016 08,10057.645,9761.6725
27/06/2016 09,10490.005000000001,10297.5175
27/06/2016 10,10691.630000000001,10523.7925
27/06/2016 11,11010.907500000001,10479.48
27/06/2016 12,10923.287499999999,10385.73
27/06/2016 13,10922.149999999998,10646.800000000001
27/06/2016 14,10750.0225,10483.39
27/06/2016 15,10613.275,10356.2125
27/06/2016 16,10458.189999999999,10338.925000000001
27/06/2016 17,10549.824999999999,10291.985
27/06/2016 18,10347.7475,10148.0825
27/06/2016 19,9966.5775,9949.43
27/06/2016 20,9665.44,9438.02
27/06/2016 21,9399.3525,9168.545
27/06/2016 22,9601.412499999999,9294.4225
27/06/2016 23,9211.5875,9001.715
28/06/2016 00,8583.099999999999,8450.575
28/06/2016 01,8191.259999999999,7966.3225
28/06/2016 02,8018.84,7785.4675
28/06/2016 03,7874.1,7698.634999999999
